time,value,lag_1,lag_2,rolling_mean,rolling_std,anomaly,pred,score,diff,deviation,abs_dev,anomaly_type,adjusted_pred
153,61.79575292116879,58.72684942849155,59.49622875463698,55.56139289094489,4.112840704795973,0.0,0,-0.12813219794001318,3.0689034926772436,6.234360030223904,6.234360030223904,normal,0
154,63.10368168761452,61.79575292116879,58.72684942849155,56.78433160678534,4.374173778237901,0.0,0,-0.12414464858183039,1.3079287664457269,6.319350080829182,6.319350080829182,normal,0
155,62.19914968687199,63.10368168761452,61.79575292116879,57.710667253409554,4.448827511062409,0.0,0,-0.12982695348000328,-0.9045320007425275,4.488482433462437,4.488482433462437,normal,0
156,68.37702008157639,62.19914968687199,63.10368168761452,59.54751307784452,4.700321797425517,0.0,0,-0.11188846958425686,6.177870394704399,8.82950700373187,8.82950700373187,normal,0
157,66.50279826958146,68.37702008157639,62.19914968687199,61.09500878010421,4.091739368015481,0.0,0,-0.11275458106753389,-1.8742218119949285,5.407789489477253,5.407789489477253,normal,0
158,63.96067226061485,66.50279826958146,68.37702008157639,61.89537758020716,3.7429609276051075,0.0,0,-0.11232803871706526,-2.542126008966612,2.065294680407689,2.065294680407689,normal,0
159,68.31137774192786,63.96067226061485,66.50279826958146,63.047451653317616,3.7700831650915614,0.0,0,-0.1245661952370462,4.350705481313007,5.263926088610241,5.263926088610241,normal,0
160,65.5612018224969,68.31137774192786,63.96067226061485,63.803473265498134,3.383919131003748,0.0,0,-0.11198275429906424,-2.7501759194309585,1.7577285569987637,1.7577285569987637,normal,0
161,69.44704171477179,65.5612018224969,68.31137774192786,64.79855456151162,3.439215347771029,0.0,0,-0.10786716028338333,3.8858398922748876,4.648487153260163,4.648487153260163,normal,0
162,70.39745844229752,69.44704171477179,65.5612018224969,65.9656154628922,3.1147610902446736,0.0,0,-0.10160129551187935,0.9504167275257345,4.431842979405317,4.431842979405317,normal,0
163,66.48890264757931,70.39745844229752,69.44704171477179,66.43493043553326,2.748719707408425,0.0,0,-0.10982816953136648,-3.908555794718211,0.053972212046048185,0.053972212046048185,normal,0
164,69.94962476577554,66.48890264757931,70.39745844229752,67.11952474334936,2.678480178937402,0.0,0,-0.10504341998164995,3.46072211819623,2.83010002242618,2.83010002242618,normal,0
165,68.58612701682455,69.94962476577554,66.48890264757931,67.75822247634461,2.066392137988623,0.0,0,-0.10922728815102994,-1.3634977489509907,0.8279045404799348,0.8279045404799348,normal,0
166,68.99239084464917,68.58612701682455,69.94962476577554,67.8197595526519,2.0958207402921674,0.0,0,-0.11557782482541223,0.4062638278246169,1.1726312919972628,1.1726312919972628,normal,0
167,70.58686522032804,68.99239084464917,68.58612701682455,68.22816624772655,2.205717511078642,0.0,0,-0.11159034441203358,1.594474375678871,2.3586989726014878,2.3586989726014878,normal,0
168,65.61435619575215,70.58686522032804,68.99239084464917,68.39353464124028,1.8895542875428941,0.0,0,-0.10487933912429037,-4.972509024575885,-2.779178445488128,2.779178445488128,normal,0
169,63.787998730571914,65.61435619575215,70.58686522032804,67.94119674010469,2.387277718575393,0.0,0,-0.09153465517914078,-1.8263574651802372,-4.1531980095327725,4.1531980095327725,normal,0
170,62.59882366367369,63.787998730571914,65.61435619575215,67.64495892422237,2.85366937263445,0.0,0,-0.11371233693166027,-1.1891750668982226,-5.046135260548674,5.046135260548674,normal,0
171,61.73591617108629,62.59882366367369,63.787998730571914,66.87384636985381,3.3168592599719315,0.0,0,-0.1271741966358374,-0.8629074925874036,-5.1379301987675206,5.1379301987675206,normal,0
172,62.12704210801859,61.73591617108629,62.59882366367369,66.04680473642591,3.3712893706023634,0.0,0,-0.12777614304597146,0.3911259369323048,-3.9197626284073195,3.9197626284073195,normal,0
173,61.81920282128186,62.12704210801859,61.73591617108629,65.57983475379618,3.6176555625945115,0.0,0,-0.13615235051230118,-0.3078392867367299,-3.7606319325143147,3.7606319325143147,normal,0
174,60.50671393430312,61.81920282128186,62.12704210801859,64.63554367064894,3.5825428512503286,0.0,0,-0.14208684208307126,-1.3124888869787412,-4.128829736345821,4.128829736345821,normal,0
175,60.40436649807209,60.50671393430312,61.81920282128186,63.81736761877369,3.5136740900758996,0.0,0,-0.14030544529832095,-0.10234743623102815,-3.413001120701594,3.413001120701594,normal,0
176,57.57267144811278,60.40436649807209,60.50671393430312,62.67539567912005,3.5005954456569657,0.0,0,-0.13506899022279645,-2.8316950499593148,-5.102724231007272,5.102724231007272,normal,0
177,59.270169282666075,57.57267144811278,60.40436649807209,61.54372608535385,2.272662953025305,0.0,0,-0.13048626895417242,1.697497834553296,-2.2735568026877786,2.2735568026877786,normal,0
178,54.6894408066773,59.270169282666075,57.57267144811278,60.45123454644638,2.6866085941291784,0.0,0,-0.12741035060830197,-4.580728475988778,-5.761793739769082,5.761793739769082,normal,0
179,59.572801592162094,54.6894408066773,59.270169282666075,60.029714832605386,2.4226168630356506,0.0,0,-0.12292359004519848,4.883360785484797,-0.45691324044329207,0.45691324044329207,normal,0
180,54.373482172605286,59.572801592162094,54.6894408066773,59.20718068349855,2.817577281584132,0.0,0,-0.1152745484886783,-5.199319419556808,-4.833698510893264,4.833698510893264,normal,0
181,50.49021382788056,54.373482172605286,59.572801592162094,58.08261044917798,3.7770226592420237,0.0,0,-0.11145583448165391,-3.8832683447247263,-7.592396621297418,7.592396621297418,normal,0
182,49.253082576119894,50.49021382788056,54.373482172605286,56.795214495988105,4.389664035879297,0.0,0,-0.09274818045330674,-1.2371312517606654,-7.542131919868211,7.542131919868211,normal,0
183,51.671665575466236,49.253082576119894,50.49021382788056,55.780460771406545,4.270511246570937,0.0,0,-0.09708777504209803,2.4185829993463415,-4.10879519594031,4.10879519594031,normal,0
184,49.70480390468812,51.671665575466236,49.253082576119894,54.70026976844505,4.308175795150967,0.0,0,-0.09339381619708387,-1.9668616707781155,-4.995465863756927,4.995465863756927,normal,0
185,51.167435825232644,49.70480390468812,51.671665575466236,53.77657670116109,3.922237392685296,0.0,0,-0.10011372308616118,1.4626319205445242,-2.6091408759284462,2.6091408759284462,normal,0
186,50.4236027418602,51.167435825232644,49.70480390468812,53.061669830535834,3.80316675341385,0.0,0,-0.10552081490819154,-0.7438330833724436,-2.6380670886756334,2.6380670886756334,normal,0
187,49.224074890403536,50.4236027418602,51.167435825232644,52.057060391309584,3.270507341072025,0.0,0,-0.10710400253990388,-1.199527851456665,-2.832985500906048,2.832985500906048,normal,0
188,47.72614527958047,49.224074890403536,50.4236027418602,51.360730838599906,3.386978578255864,0.0,0,-0.09539149404028946,-1.4979296108230642,-3.6345855590194347,3.6345855590194347,normal,0
189,46.59743304334138,47.72614527958047,49.224074890403536,50.06319398371784,2.151472259048747,0.0,0,-0.07769171725115814,-1.128712236239089,-3.4657609403764553,3.4657609403764553,normal,0
190,49.096404932914425,46.59743304334138,47.72614527958047,49.535486259748744,1.5358977943148466,0.0,0,-0.06979547730829744,2.498971889573042,-0.43908132683431944,0.43908132683431944,normal,0
191,52.214527063986736,49.096404932914425,46.59743304334138,49.70791758335937,1.7384305693172781,0.0,0,-0.07882516509924481,3.1181221310723117,2.506609480627368,2.506609480627368,normal,0
192,51.58490823324024,52.214527063986736,49.096404932914425,49.941100149071396,1.8248818995406721,0.0,0,-0.08731257689113864,-0.6296188307464945,1.643808084168846,1.643808084168846,normal,0
193,49.45339001481811,51.58490823324024,52.214527063986736,49.719272593006586,1.7231326562450715,0.0,0,-0.08614706163515518,-2.13151821842213,-0.2658825781884744,0.2658825781884744,normal,0
194,53.20089079241548,49.45339001481811,51.58490823324024,50.06888128177932,2.044555614580766,0.0,0,-0.0921561006021116,3.7475007775973666,3.132009510636159,3.132009510636159,normal,0
195,54.64278223653293,53.20089079241548,49.45339001481811,50.41641592290935,2.4972832692331,0.0,0,-0.09764408611388353,1.4418914441174522,4.226366313623579,4.226366313623579,normal,0
196,53.21474838658057,54.64278223653293,53.20089079241548,50.69553048738139,2.6495151981487246,0.0,0,-0.10903120654444387,-1.4280338499523637,2.5192178991991767,2.5192178991991767,normal,0
197,56.47620468504426,53.21474838658057,54.64278223653293,51.420743466845465,3.1476808220375423,0.0,0,-0.10464253870217316,3.261456298463692,5.0554612181987935,5.0554612181987935,normal,0
198,57.52951856524346,56.47620468504426,53.21474838658057,52.40108079541176,3.3866980916597775,0.0,0,-0.10768801494510749,1.0533138801991981,5.128437769831699,5.128437769831699,normal,0
199,56.410727068695714,57.52951856524346,56.47620468504426,53.38241019794718,2.9057869028010566,0.0,0,-0.11760511730864653,-1.1187914965477432,3.028316870748533,3.028316870748533,normal,0
200,25.71557472069656,56.410727068695714,57.52951856524346,51.0443271767254,9.240069743438804,1.0,1,0.09789240609492522,-30.695152347999155,-25.328752456028845,25.328752456028845,spike,1
201,62.42490138837949,25.71557472069656,56.410727068695714,52.06536460916468,9.922661644487878,0.0,1,0.10095332867583229,36.70932666768293,10.359536779214807,10.359536779214807,spike,1
202,64.75300135799908,62.42490138837949,25.71557472069656,53.38217392164056,10.695473327461137,0.0,1,0.08900298791200834,2.3280999696195934,11.370827436358525,11.370827436358525,drift,1
203,65.9388496309166,64.75300135799908,62.42490138837949,55.03071988325041,11.277293170555449,0.0,1,0.004804110579519016,1.1858482729175108,10.90812974766618,10.90812974766618,drift,0
204,62.262198005102974,65.9388496309166,64.75300135799908,55.93685060451916,11.476213776410203,0.0,1,0.001180647201231122,-3.6766516258136193,6.325347400583816,6.325347400583816,drift,0
205,64.25220244309448,62.262198005102974,65.9388496309166,56.89779262517531,11.754751811569909,0.0,0,-0.0031008914969976598,1.9900044379915016,7.354409817919162,7.354409817919162,normal,0
206,68.1755415937042,64.25220244309448,62.262198005102974,58.39387194588768,12.178341361976882,0.0,1,0.0023484008218032093,3.9233391506097206,9.781669647816514,9.781669647816514,drift,0
207,69.0827043295823,68.1755415937042,64.25220244309448,59.65452191034149,12.602862512735253,0.0,0,-0.0005597764782960812,0.9071627358781029,9.428182419240812,9.428182419240812,normal,0
208,69.87337462763224,69.0827043295823,68.1755415937042,60.88890751658035,12.970742825581109,0.0,1,0.007748026562652277,0.790670298049946,8.984467111051892,8.984467111051892,drift,0
209,77.20373350596964,69.87337462763224,69.0827043295823,62.96820816030775,13.812418165856966,0.0,1,0.04590651736369289,7.3303588783373925,14.235525345661884,14.235525345661884,drift,1
210,71.15234618433787,77.20373350596964,69.87337462763224,67.51188530667189,4.59247521257308,0.0,0,-0.08540211251581165,-6.051387321631765,3.640460877665987,3.640460877665987,normal,0
211,72.64400378764809,71.15234618433787,77.20373350596964,68.53379554659874,4.470094288541007,0.0,0,-0.07793600029788128,1.491657603310216,4.1102082410493495,4.1102082410493495,normal,0
212,72.48827081126912,72.64400378764809,71.15234618433787,69.30732249192575,4.412050633169905,0.0,0,-0.11233427034681492,-0.155732976378971,3.180948319343372,3.180948319343372,normal,0
213,71.9330497868943,72.48827081126912,72.64400378764809,69.90674250752352,4.309556666656231,0.0,0,-0.1114843685523671,-0.5552210243748164,2.0263072793707835,2.0263072793707835,normal,0
214,69.8923340180062,71.9330497868943,72.48827081126912,70.66975610881384,3.3811529487510756,0.0,0,-0.11680746792795482,-2.0407157688881057,-0.7774220908076472,0.7774220908076472,normal,0
215,71.77850360393808,69.8923340180062,71.9330497868943,71.42238622489819,2.522555194965307,0.0,0,-0.11529940698481317,1.8861695859318814,0.3561173790398868,0.3561173790398868,normal,0
216,68.30262009558506,71.77850360393808,69.8923340180062,71.43509407508628,2.504637657376818,0.0,0,-0.11552271713393936,-3.4758835083530215,-3.1324739795012277,3.1324739795012277,normal,0
217,68.81964204154015,68.30262009558506,71.77850360393808,71.40878784628208,2.533307451644975,0.0,0,-0.11318692326769508,0.5170219459550935,-2.589145804741932,2.589145804741932,normal,0
218,67.6344053320997,68.81964204154015,68.30262009558506,71.18489091672882,2.771802282947299,0.0,0,-0.1171204051816862,-1.1852367094404457,-3.550485584629115,3.550485584629115,normal,0
219,67.95921933805954,67.6344053320997,68.81964204154015,70.2604394999378,1.9657731829450362,0.0,0,-0.11050915506717507,0.324814005959837,-2.3012201618782626,2.3012201618782626,normal,0
220,71.50716965627176,67.95921933805954,67.6344053320997,70.29592184713121,1.9867512968686725,0.0,0,-0.10384342976760075,3.547950318212216,1.211247809140545,1.211247809140545,normal,0
221,62.133006355833636,71.50716965627176,67.95921933805954,69.24482210394976,3.0839408457002726,0.0,0,-0.09900393277839326,-9.37416330043812,-7.111815748116122,7.111815748116122,normal,0
222,66.1537659075958,62.133006355833636,71.50716965627176,68.61137161358242,2.992923021480032,0.0,0,-0.09386502764369692,4.020759551762161,-2.457605705986623,2.457605705986623,normal,0
223,60.41146712926924,66.1537659075958,62.133006355833636,67.45921334781991,3.705079019755624,0.0,0,-0.10760097515937717,-5.742298778326557,-7.047746218550671,7.047746218550671,normal,0
224,61.50946860406418,60.41146712926924,66.1537659075958,66.62092680642571,4.027690790694859,0.0,0,-0.11642538431178712,1.0980014747949411,-5.111458202361533,5.111458202361533,normal,0
225,63.427901193934744,61.50946860406418,60.41146712926924,65.78586656542538,3.6911635628262123,0.0,0,-0.12310617372320065,1.9184325898705623,-2.3579653714906357,2.3579653714906357,normal,0
226,60.1752277025479,63.427901193934744,61.50946860406418,64.97312732612167,3.9603867015852936,0.0,0,-0.1324123942785974,-3.252673491386844,-4.79789962357377,4.79789962357377,normal,0
227,56.707611572492866,60.1752277025479,63.427901193934744,63.76192427921693,4.47232120248888,0.0,0,-0.12723784739809602,-3.4676161300550348,-7.054312706724062,7.054312706724062,normal,0
228,56.28814705463331,56.707611572492866,60.1752277025479,62.6272984514703,4.807429334454411,0.0,0,-0.11838474561044737,-0.4194645178595522,-6.339151396836989,6.339151396836989,normal,0
229,57.99165875685223,56.28814705463331,56.707611572492866,61.63054239334956,4.6082889075064495,0.0,0,-0.12121960627373068,1.7035117022189183,-3.638883636497326,3.638883636497326,normal,0
230,54.161414213640974,57.99165875685223,56.28814705463331,59.895966849086484,3.6405055568039755,0.0,0,-0.13073597400924347,-3.8302445432112577,-5.73455263544551,5.73455263544551,normal,0
231,55.13744611987705,54.161414213640974,57.99165875685223,59.19641082549083,3.8300698261137622,0.0,0,-0.12576998220778313,0.9760319062360736,-4.058964705613782,4.058964705613782,normal,0
232,53.986011252049735,55.13744611987705,54.161414213640974,57.97963535993622,3.2653562422095233,0.0,0,-0.12261459268420932,-1.1514348678273123,-3.9936241078864825,3.9936241078864825,normal,0
233,51.90352004976821,53.986011252049735,55.13744611987705,57.128840651986124,3.647370706781524,0.0,0,-0.11948141961412506,-2.082491202281524,-5.225320602217913,5.225320602217913,normal,0
234,56.93961765399046,51.90352004976821,53.986011252049735,56.67185555697874,3.308026735953445,0.0,0,-0.11966959967375812,5.036097604222249,0.26776209701171894,0.26776209701171894,normal,0
235,53.507272881684486,56.93961765399046,51.90352004976821,55.67979272575373,2.4270675543682327,0.0,0,-0.11007212706117586,-3.4323447723059743,-2.1725198440692424,2.1725198440692424,normal,0
236,47.9268423193979,53.507272881684486,56.93961765399046,54.45495418743873,2.9422765589593376,0.0,0,-0.09033242183146323,-5.580430562286587,-6.528111868040831,6.528111868040831,normal,0
237,52.242641345256146,47.9268423193979,53.507272881684486,54.00845716471505,2.900942165895804,0.0,0,-0.10494063060975428,4.315799025858247,-1.7658158194589006,1.7658158194589006,normal,0
238,50.59615978618051,52.242641345256146,47.9268423193979,53.439258437869775,2.9617206813267094,0.0,0,-0.09950068502678483,-1.6464815590756388,-2.8430986516892673,2.8430986516892673,normal,0
239,53.831994162305556,50.59615978618051,52.242641345256146,53.0232919784151,2.5087782834335237,0.0,0,-0.10419410009938246,3.235834376125048,0.8087021838904533,0.8087021838904533,normal,0
240,50.90439336018305,53.831994162305556,50.59615978618051,52.69758989306931,2.5555887977114207,0.0,0,-0.10273084485398237,-2.9276008021225053,-1.7931965328862631,1.7931965328862631,normal,0
241,52.77225659240601,50.90439336018305,53.831994162305556,52.4610709403222,2.409992427035227,0.0,0,-0.10925624199935408,1.867863232222959,0.31118565208380744,0.31118565208380744,normal,0
242,54.666695302940774,52.77225659240601,50.90439336018305,52.52913934541131,2.4667922103690203,0.0,0,-0.10455106022600874,1.8944387105347644,2.1375559575294645,2.1375559575294645,normal,0
243,56.17637796058235,54.666695302940774,52.77225659240601,52.956425136492726,2.7049500472395005,0.0,0,-0.11760596071697321,1.5096826576415765,3.2199528240896242,3.2199528240896242,normal,0
244,52.953936126601555,56.17637796058235,54.666695302940774,52.55785698375384,2.3189176273639194,0.0,0,-0.11257421939003726,-3.2224418339807954,0.39607914284771795,0.39607914284771795,normal,0
245,55.70314500539336,52.953936126601555,56.17637796058235,52.777444196124726,2.51452826183162,0.0,0,-0.10792530830416736,2.749208878791805,2.9257008092686334,2.9257008092686334,normal,0
246,56.532572636660916,55.70314500539336,52.953936126601555,53.63801722785102,2.110093811106297,0.0,0,-0.10305420732206316,0.8294276312675564,2.894555408809893,2.894555408809893,normal,0
247,57.36209600800578,56.532572636660916,55.70314500539336,54.14996269412599,2.3422038607473628,0.0,0,-0.12292288363740372,0.8295233713448624,3.2121333138797894,3.2121333138797894,normal,0
248,63.44400960891362,57.36209600800578,56.532572636660916,55.4347476763993,3.4418396044799535,0.0,0,-0.1166929236740673,6.081913600907839,8.00926193251432,8.00926193251432,normal,0
249,62.00663108627884,63.44400960891362,57.36209600800578,56.25221136879662,3.951858952286915,0.0,0,-0.12208156755813909,-1.4373785226347806,5.7544197174822145,5.7544197174822145,normal,0
250,59.97823209132986,62.00663108627884,63.44400960891362,57.159595241911305,3.6148662284845314,0.0,0,-0.13740102401169535,-2.0283989949489794,2.818636849418553,2.818636849418553,normal,0
251,65.63905622975261,59.97823209132986,62.00663108627884,58.446275205645975,4.132558873367816,0.0,0,-0.12606509201344707,5.660824138422754,7.192781024106637,7.192781024106637,normal,0
252,69.33121126567383,65.63905622975261,59.97823209132986,59.91272680191927,5.125038661366333,0.0,0,-0.08426111423982219,3.6921550359212176,9.41848446375456,9.41848446375456,normal,0
253,68.39617604794908,69.33121126567383,65.63905622975261,61.134706610655954,5.572456604095017,0.0,0,-0.07507748392029712,-0.9350352177247458,7.26146943729313,7.26146943729313,normal,0
254,64.47879680910913,68.39617604794908,69.33121126567383,62.287192678906706,4.835587354973241,0.0,0,-0.09667413663550128,-3.917379238839956,2.191604130202421,2.191604130202421,normal,0
255,67.65938437719225,64.47879680910913,68.39617604794908,63.482816616086595,4.492731654729179,0.0,0,-0.10338713556433127,3.1805875680831264,4.176567761105659,4.176567761105659,normal,0
256,72.17929335766014,67.65938437719225,64.47879680910913,65.04748868818652,4.5277240898435025,0.0,0,-0.10373390442672487,4.519908980467889,7.131804669473624,7.131804669473624,normal,0
257,69.13979349652034,72.17929335766014,67.65938437719225,66.22525843703798,3.7758420854218113,0.0,0,-0.11687653365895556,-3.0394998611398023,2.914535059482361,2.914535059482361,normal,0
258,72.2309181113126,69.13979349652034,72.17929335766014,67.10394928727786,4.067820574851884,0.0,0,-0.11800215405744269,3.091124614792264,5.126968824034748,5.126968824034748,normal,0
259,73.54753863151888,72.2309181113126,69.13979349652034,68.25804004180188,4.097999703932761,0.0,0,-0.11246729546630652,1.3166205202062713,5.289498589716999,5.289498589716999,normal,0
260,70.65670421979537,73.54753863151888,72.2309181113126,69.32588725464844,2.923806643613483,0.0,0,-0.11560585778354909,-2.890834411723503,1.330816965146937,1.330816965146937,normal,0
261,72.75382179516329,70.65670421979537,73.54753863151888,70.0373638111895,2.789540601484815,0.0,0,-0.10758023100251124,2.0971175753679177,2.716457983973797,2.716457983973797,normal,0
262,66.59773260414457,72.75382179516329,70.65670421979537,69.76401594503656,2.99293708902264,0.0,0,-0.10569962414076,-6.156089191018722,-3.1662833408919937,3.1662833408919937,normal,0
263,71.08149200161412,66.59773260414457,72.75382179516329,70.03254754040307,2.9769991745625686,0.0,0,-0.09453758098336579,4.483759397469555,1.0489444612110503,1.0489444612110503,normal,0
264,72.51773620450055,71.08149200161412,66.59773260414457,70.83644147994221,2.324561550501971,0.0,0,-0.09672726329555076,1.436244202886428,1.6812947245583416,1.6812947245583416,normal,0
265,70.26499879902184,72.51773620450055,71.08149200161412,71.09700292212517,2.0598330533907108,0.0,0,-0.10791735110448564,-2.2527374054787117,-0.8320041231033315,0.8320041231033315,normal,0
266,75.61309313252346,70.26499879902184,72.51773620450055,71.4403828996115,2.499573963316056,0.0,0,-0.09968905496443009,5.348094333501621,4.172710232911953,4.172710232911953,normal,0
267,68.93299649909889,75.61309313252346,70.26499879902184,71.41970319986936,2.521481672941831,0.0,0,-0.10184923161944182,-6.680096633424569,-2.486706700770469,2.486706700770469,normal,0
268,70.22504345436393,68.93299649909889,75.61309313252346,71.2191157341745,2.5295501884695732,0.0,0,-0.0999608015209359,1.292046955265036,-0.9940722798105668,0.9940722798105668,normal,0
269,70.55695221385908,70.22504345436393,68.93299649909889,70.92005709240851,2.3969926535484642,0.0,0,-0.11089095403867555,0.33190875949514975,-0.36310487854943574,0.36310487854943574,normal,0
270,72.26039910105698,70.55695221385908,70.22504345436393,71.08042658053466,2.4308238719483004,0.0,0,-0.11005701568095783,1.7034468871978987,1.1799725205223126,1.1799725205223126,normal,0
271,65.49581243865828,72.26039910105698,70.55695221385908,70.35462564488417,2.9116611496855938,0.0,0,-0.10458219006511588,-6.764586662398699,-4.858813206225889,4.858813206225889,normal,0
272,69.60757303115666,65.49581243865828,72.26039910105698,70.65560968758538,2.6212351669438365,0.0,0,-0.0976617107791764,4.111760592498385,-1.048036656428721,1.048036656428721,normal,0
273,66.15736499368768,69.60757303115666,65.49581243865828,70.16319698679273,2.9714566406537033,0.0,0,-0.09991702283214077,-3.4502080374689825,-4.005831993105048,4.005831993105048,normal,0
274,62.99031503354711,66.15736499368768,69.60757303115666,69.21045486969739,3.594675016622414,0.0,0,-0.09872397244421127,-3.1670499601405666,-6.220139836150274,6.220139836150274,normal,0
275,64.67420694852652,62.99031503354711,66.15736499368768,68.65137568464786,3.8389087458121876,0.0,0,-0.11000742032177085,1.6838919149794052,-3.9771687361213424,3.9771687361213424,normal,0
276,62.94478705550388,64.67420694852652,62.99031503354711,67.3845450769459,3.344747612138808,0.0,0,-0.10832390626063448,-1.7294198930226372,-4.439758021442017,4.439758021442017,normal,0
277,60.16266737403386,62.94478705550388,64.67420694852652,66.5075121644394,3.982628637150041,0.0,0,-0.1282871984292387,-2.7821196814700215,-6.344844790405546,6.344844790405546,normal,0
278,60.35835864313326,60.16266737403386,62.94478705550388,65.52084368331631,4.176772823519706,0.0,0,-0.1250430649637449,0.19569126909939882,-5.162485040183057,5.162485040183057,normal,0
279,58.36183606525933,60.35835864313326,60.16266737403386,64.30133206845635,4.320825488644039,0.0,0,-0.12511383874884346,-1.9965225778739253,-5.939496003197014,5.939496003197014,normal,0
280,58.34918216757778,58.36183606525933,60.35835864313326,62.91021037510844,3.6629517679038743,0.0,0,-0.13885363467899836,-0.01265389768155245,-4.561028207530661,4.561028207530661,normal,0
281,58.52879028975522,58.34918216757778,58.36183606525933,62.21350816021813,3.7773080516991926,0.0,0,-0.13309424012761767,0.1796081221774415,-3.6847178704629115,3.6847178704629115,normal,0
282,59.566901204532826,58.52879028975522,58.34918216757778,61.209440977555744,2.802049429457796,0.0,0,-0.13529552117930854,1.0381109147776044,-1.6425397730229179,1.6425397730229179,normal,0
283,53.23108974732614,59.566901204532826,58.52879028975522,59.9168134529196,3.216737583935767,0.0,0,-0.12602947687944116,-6.335811457206688,-6.68572370559346,6.68572370559346,normal,0
284,59.41779622465233,53.23108974732614,59.566901204532826,59.55956157203012,3.030455105519838,0.0,0,-0.12094832920343845,6.18670647732619,-0.14176534737779178,0.14176534737779178,normal,0
285,50.83525923800345,59.41779622465233,53.23108974732614,58.17566680097781,3.5505106023073063,0.0,0,-0.10168327651050924,-8.582536986648876,-7.340407562974356,7.340407562974356,normal,0
286,54.17355730264194,50.83525923800345,59.41779622465233,57.29854382569162,3.3171951862087705,0.0,0,-0.10839426688221016,3.3382980646384866,-3.124986523049678,3.124986523049678,normal,0
287,55.54636712868643,54.17355730264194,50.83525923800345,56.83691380115687,3.193221149951876,0.0,0,-0.1125692807861906,1.372809826044488,-1.290546672470441,1.290546672470441,normal,0
288,54.98171645118735,55.54636712868643,54.17355730264194,56.299249581962286,2.979938610827979,0.0,0,-0.12412076854646753,-0.564650677499074,-1.3175331307749332,1.3175331307749332,normal,0
289,53.38172845307193,54.98171645118735,55.54636712868643,55.801238820743535,3.0128949989498985,0.0,0,-0.12813116180031625,-1.5999879981154237,-2.419510367671606,2.419510367671606,normal,0
290,54.573190336333916,53.38172845307193,54.98171645118735,55.42363963761916,2.892290572898498,0.0,0,-0.11929061827994936,1.1914618832619865,-0.850449301285245,0.850449301285245,normal,0
291,54.515727606022125,54.573190336333916,53.38172845307193,55.022333369245835,2.6845231171165462,0.0,0,-0.121771975017258,-0.05746273031179072,-0.5066057632237104,0.5066057632237104,normal,0
292,54.97799123109141,54.515727606022125,54.573190336333916,54.5634423719017,2.1628951594835,0.0,0,-0.12015571840404948,0.46226362506928353,0.41454885918970774,0.41454885918970774,normal,0
293,58.644071766284135,54.97799123109141,54.515727606022125,55.10474057379751,2.4506093242879325,0.0,0,-0.11772875147373651,3.6660805351927266,3.539331192486628,3.539331192486628,normal,0
294,58.56855991264323,58.644071766284135,54.97799123109141,55.01981694259659,2.2942645802088997,0.0,0,-0.1200208172782985,-0.07551185364090429,3.5487429700466393,3.5487429700466393,normal,0
295,57.48632828655398,58.56855991264323,58.644071766284135,55.68492384745165,1.8714917625001144,0.0,0,-0.11741518429778414,-1.0822316260892535,1.8014044391023276,1.8014044391023276,normal,0
296,61.78166300984935,57.48632828655398,58.56855991264323,56.44573441817239,2.5952949969403356,0.0,0,-0.12618552368100633,4.295334723295376,5.335928591676961,5.335928591676961,normal,0
297,61.78335351490644,61.78166300984935,57.48632828655398,57.06943305679439,3.0625211341225467,0.0,0,-0.1256302567317879,0.001690505057084124,4.7139204581120495,4.7139204581120495,normal,0
298,64.03882536602937,61.78335351490644,61.78166300984935,57.975143948278586,3.6578996343938908,0.0,0,-0.13593865417927825,2.255471851122934,6.063681417750786,6.063681417750786,normal,0
299,64.95592534820418,64.03882536602937,61.78335351490644,59.13256363779182,3.868070252190134,0.0,0,-0.13068329610319407,0.917099982174804,5.823361710412357,5.823361710412357,normal,0
300,63.34200997815584,64.95592534820418,64.03882536602937,60.00944560197401,3.710346510954664,1.0,0,-0.12660726033064018,-1.613915370048332,3.3325643761818355,3.3325643761818355,normal,0
301,65.98297025524907,63.34200997815584,64.95592534820418,61.1561698668967,3.594012537058383,1.0,0,-0.13519058854553223,2.640960277093228,4.826800388352375,4.826800388352375,normal,0
302,70.68148608189503,65.98297025524907,63.34200997815584,62.72651935197706,4.002139951682279,1.0,0,-0.11230579087155201,4.698515826645959,7.95496672991797,7.95496672991797,normal,0
303,72.4519860577137,70.68148608189503,65.98297025524907,64.10731078112002,4.749346064719251,1.0,0,-0.09344728345305392,1.770499975818666,8.344675276593676,8.344675276593676,normal,0
304,73.17573355308883,72.4519860577137,70.68148608189503,65.56802814516456,5.090603223304629,1.0,0,-0.08074960585546609,0.7237474953751359,7.607705407924271,7.607705407924271,normal,0
305,75.36250728954231,73.17573355308883,72.4519860577137,67.35564604546342,5.075982030048423,1.0,0,-0.0722780325492422,2.1867737364534747,8.006861244078891,8.006861244078891,normal,0
306,79.50080085086374,75.36250728954231,73.17573355308883,69.12755982956485,5.93416713155743,1.0,0,-0.0200159561445864,4.138293561321433,10.373241021298895,10.373241021298895,normal,0
307,77.47198965008621,79.50080085086374,75.36250728954231,70.69642344308282,5.850050979516137,1.0,0,-0.020745192867205553,-2.0288112007775254,6.7755662070033935,6.7755662070033935,normal,0
