time,value,lag_1,lag_2,rolling_mean,rolling_std
327,77.70569596235464,77.4960893007442,71.71644945886243,74.78547169263088,3.2026085016696486
328,78.21727555060285,77.70569596235464,77.4960893007442,75.22898958273258,3.5477537033299242
329,78.97421234689352,78.21727555060285,77.70569596235464,76.82194452389153,2.9103596470279447
330,78.34197199415436,78.97421234689352,78.21727555060285,78.14704903094992,0.5800144348158098
331,77.12099312056698,78.34197199415436,78.97421234689352,78.07202979491447,0.6975976115183452
332,79.51687097500391,77.12099312056698,78.34197199415436,78.43426479744433,0.900536546162828
333,78.36304559749667,79.51687097500391,77.12099312056698,78.46341880682309,0.8940920455665565
334,81.92466202635595,78.36304559749667,79.51687097500391,79.05350874271558,1.8149288047853127
335,79.84585666725891,81.92466202635595,78.36304559749667,79.35428567733648,1.7920004975398982
336,78.56748447821,79.84585666725891,81.92466202635595,79.64358394886509,1.4193357747561421
337,79.57250612904444,78.56748447821,79.84585666725891,79.65471097967318,1.4183117596867727
338,80.96238049304768,79.57250612904444,78.56748447821,80.1745779587834,1.2977600613665934
339,78.86165337742617,80.96238049304768,79.57250612904444,79.56197622899744,0.9382559650210366
340,78.13618198843471,78.86165337742617,80.96238049304768,79.2200412932326,1.1055542315171767
341,80.00665330600259,78.13618198843471,78.86165337742617,79.50787505879111,1.0802415602685431
342,79.70373254606977,80.00665330600259,78.13618198843471,79.53412034219619,1.0837926715591883
343,77.859467589943,79.70373254606977,80.00665330600259,78.91353776157524,0.9403918471799504
344,77.56538484945153,77.859467589943,79.70373254606977,78.65428405598033,1.119833600450961
345,78.58999506392779,77.56538484945153,77.859467589943,78.74504667107894,1.085198510803691
346,74.84241627595829,78.58999506392779,77.56538484945153,77.71219926507008,1.8038588574596655
347,74.5405904455885,74.84241627595829,78.58999506392779,76.67957084497382,1.8558635143158222
348,75.5497506799982,74.5405904455885,74.84241627595829,76.21762746298486,1.774422185575815
349,76.21485710440489,75.5497506799982,74.5405904455885,75.94752191397552,1.613464365483304
350,46.3399884362345,76.21485710440489,75.5497506799982,69.49752058843687,12.961711478666949
351,47.78809023309984,46.3399884362345,76.21485710440489,64.08665537986518,15.55930591913498
352,45.723484754261385,47.78809023309984,46.3399884362345,58.32323424159976,16.048396833660465
353,42.91894458619551,45.723484754261385,47.78809023309984,51.79707302283922,13.763988644661557
354,42.49900082774546,42.91894458619551,45.723484754261385,45.05390176750734,2.2728675631806894
355,39.90475360860532,42.49900082774546,42.91894458619551,43.7668548019815,3.0512688436344124
356,41.326399641085665,39.90475360860532,42.49900082774546,42.47451668357867,2.160773250656682
357,40.326016003824435,41.326399641085665,39.90475360860532,41.395022933491276,1.3142956314328889
358,41.17956865782657,40.326016003824435,41.326399641085665,41.04714774781748,1.003554886951636
359,38.60504773421209,41.17956865782657,40.326016003824435,40.26835712911081,1.101350377528191
360,41.12090449405119,38.60504773421209,41.17956865782657,40.511587306199985,1.1347593919455414
361,43.069486400477125,41.12090449405119,38.60504773421209,40.86020465807828,1.6141541016661842
362,39.80816202854981,43.069486400477125,41.12090449405119,40.75663386302336,1.6725560890276017
363,40.950439605785846,39.80816202854981,43.069486400477125,40.71080805261521,1.66117144543752
364,41.74708573868462,40.950439605785846,39.80816202854981,41.339215653509726,1.1940609955443882
365,39.88039017768128,41.74708573868462,40.950439605785846,41.09111279023573,1.3671012670135438
366,41.54014352285222,39.88039017768128,41.74708573868462,40.78524421471076,0.9077103098933105
367,41.615277004042575,41.54014352285222,39.88039017768128,41.14666720980931,0.770857307267229
368,42.367607061591116,41.615277004042575,41.54014352285222,41.43010070097036,0.9256619364269102
369,41.28661020068249,42.367607061591116,41.615277004042575,41.33800559336994,0.9089970499837997
370,43.61363901494789,41.28661020068249,42.367607061591116,42.084655360823255,0.9449256506037279
371,45.35690434998827,43.61363901494789,41.28661020068249,42.84800752625047,1.6635147732860656
372,48.11582802970594,45.35690434998827,43.61363901494789,44.148117731383145,2.685516765566532
373,48.03254023089698,48.11582802970594,45.35690434998827,45.28110436524431,2.930368045975666
374,51.35964890002053,48.03254023089698,48.11582802970594,47.29571210511192,2.960055989435299
375,46.48731687785928,51.35964890002053,48.03254023089698,47.8704476776942,2.263402392005469
376,50.75514469793846,46.48731687785928,51.35964890002053,48.95009574728424,2.0412826004774263
377,50.375565579533884,50.75514469793846,46.48731687785928,49.40204325724982,2.060462173839124
378,55.386776836360355,50.375565579533884,50.75514469793846,50.872890578342506,3.166486844406696
379,50.37880048167757,55.386776836360355,50.375565579533884,50.67672089467391,3.159166598137441
380,51.2842421027323,50.37880048167757,55.386776836360355,51.636105939648516,2.1293902917667693
381,52.703577062191414,51.2842421027323,50.37880048167757,52.02579241249911,2.106023279259758
382,50.55425635576297,52.703577062191414,51.2842421027323,52.061530567744924,2.0722644557627237
383,54.602242738008705,50.55425635576297,52.703577062191414,51.9046237480746,1.7643679274290236
384,54.93070200634128,54.602242738008705,50.55425635576297,52.81500405300733,1.9453166978791077
385,57.480533500668855,54.93070200634128,54.602242738008705,54.05426233259465,2.5924002237862083
386,58.52229882953724,57.480533500668855,54.93070200634128,55.218006686063816,3.0923150922212272
387,62.17184693935482,58.52229882953724,57.480533500668855,57.54152480278218,3.0765766466005995
388,60.816946406786506,62.17184693935482,58.52229882953724,58.784465536537745,2.8383883956907465
389,58.169798177337086,60.816946406786506,62.17184693935482,59.4322847707369,1.9782421839836635
390,57.841124520144156,58.169798177337086,60.816946406786506,59.504402974631965,1.894084297236971
391,60.83984133091934,57.841124520144156,58.169798177337086,59.96791147490838,1.8771579383903318
392,57.33510777503677,60.83984133091934,57.841124520144156,59.00056364204478,1.6948747995450104
393,63.65839028214763,57.33510777503677,60.83984133091934,59.568852417117,2.658559024470134
394,62.274380093583986,63.65839028214763,57.33510777503677,60.38976880036637,2.7506705113123138
395,58.79810325274037,62.274380093583986,63.65839028214763,60.581164546885624,2.5553572615524027
396,56.033856768087325,58.79810325274037,62.274380093583986,59.61996763431921,3.2446494328956477
397,61.79701939376496,56.033856768087325,58.79810325274037,60.51234995806485,3.067908020852207
398,58.39852674635155,61.79701939376496,56.033856768087325,59.46037725090564,2.5829094285427994
399,60.55536666061677,58.39852674635155,61.79701939376496,59.11657456431219,2.200856244536125
400,54.262276287204756,60.55536666061677,58.39852674635155,58.209409171205074,3.1113949994750296
401,55.54932988303112,54.262276287204756,60.55536666061677,58.112503794193834,3.202309934688751
402,55.98809106848891,55.54932988303112,54.262276287204756,56.95071812913862,2.5103734901026473
403,55.241362356767866,55.98809106848891,55.54932988303112,56.31928525122189,2.4515357537231104
404,53.36563659548724,55.241362356767866,55.98809106848891,54.881339238195984,1.058456564974221
405,54.5872116331792,53.36563659548724,55.241362356767866,54.94632630739087,1.0202299636207424
406,50.24862785872374,54.5872116331792,53.36563659548724,53.88618590252939,2.249930317085068
407,51.117647868228126,50.24862785872374,54.5872116331792,52.91209726247723,2.165138555280382
408,50.647523836922446,51.117647868228126,50.24862785872374,51.99332955850815,1.8863619950324926
409,50.43627004108363,50.647523836922446,51.117647868228126,51.40745624762743,1.8068215435025872
410,49.83700306813069,50.43627004108363,50.647523836922446,50.457414534617726,0.4746048237782742
411,45.18671911999408,49.83700306813069,50.43627004108363,49.4450327868718,2.4245130035160196
412,43.41562356136059,45.18671911999408,49.83700306813069,47.90462792549829,3.36173139655955
413,48.12218633529381,43.41562356136059,45.18671911999408,47.39956042517256,3.018830059468239
414,45.35873624645714,48.12218633529381,43.41562356136059,46.38405366624727,2.5612705763811974
415,42.3774253971322,45.35873624645714,48.12218633529381,44.89213813204756,2.1932611888873264
416,46.218197654668344,42.3774253971322,45.35873624645714,45.098433838982416,2.2748870783124966
417,42.65752192011741,46.218197654668344,42.3774253971322,44.94681351073378,2.4347331384460387
418,44.17072114685922,42.65752192011741,46.218197654668344,44.15652047304687,1.6664493074361268
419,41.41492839142748,44.17072114685922,42.65752192011741,43.36775890204093,1.8753995223485387
420,44.95628037060764,41.41492839142748,44.17072114685922,43.88352989673602,1.889512826366168
421,43.99193510141676,44.95628037060764,41.41492839142748,43.4382773860857,1.400969667880096
422,39.72490218464164,43.99193510141676,44.95628037060764,42.85175343899054,2.197179363852687
423,42.00523969450325,39.72490218464164,43.99193510141676,42.41865714851936,2.082632729795783
424,41.29141323658226,42.00523969450325,39.72490218464164,42.39395411755031,2.0981892532227224
425,42.77639808386876,41.29141323658226,42.00523969450325,41.95797766020253,1.59999709162364
426,38.24728734980344,42.77639808386876,41.29141323658226,40.80904810987987,1.8215382868479957
427,41.78538332047695,38.24728734980344,42.77639808386876,41.22114433704694,1.7464784908371171
428,42.86206283698587,41.78538332047695,38.24728734980344,41.392508965543456,1.8796094867142796
429,37.65213911709959,42.86206283698587,41.78538332047695,40.66465414164692,2.523044308150971
430,39.31573554838246,37.65213911709959,42.86206283698587,39.972521634549665,2.259861288907602
431,38.199530884763725,39.31573554838246,37.65213911709959,39.96297034154172,2.2690581143937565
432,42.412079956968405,38.199530884763725,39.31573554838246,40.08830966884001,2.407950270132799
433,45.129308863788644,42.412079956968405,38.199530884763725,40.54175887420057,3.157640865828212
434,47.505274408588576,45.129308863788644,42.412079956968405,42.51238593249836,3.8925112264690562
435,45.51003440100127,47.505274408588576,45.129308863788644,43.75124570302213,3.5951366316208624
436,49.526703380256365,45.51003440100127,47.505274408588576,46.016680202120654,2.6727063161621984
437,44.45417102137471,49.526703380256365,45.51003440100127,46.42509841500192,2.072902617063282
438,44.78034376259274,44.45417102137471,49.526703380256365,46.35530539476274,2.1324570931515145
439,49.06686175820233,44.78034376259274,44.45417102137471,46.667622864685484,2.4357694464883246
440,50.94515014893275,49.06686175820233,44.78034376259274,47.75464601427178,2.9487719123105394
441,51.108923132082765,50.94515014893275,49.06686175820233,48.07108996463706,3.2554311146698502
442,48.02498846180249,51.108923132082765,50.94515014893275,48.785253452722614,2.586561532097343
443,52.94561188278933,48.02498846180249,51.108923132082765,50.418307076761934,1.9167786898135752
444,51.44767976454365,52.94561188278933,48.02498846180249,50.8944706780302,1.7885543735321636
445,56.28819827318636,51.44767976454365,52.94561188278933,51.96308030288092,3.0073162162750666
446,56.524836772636405,56.28819827318636,51.44767976454365,53.046263030991646,3.5492751655523542
447,54.69679965748398,56.524836772636405,56.28819827318636,54.38062527012795,2.179327690669138
448,56.26803353925515,54.69679965748398,56.524836772636405,55.04510960142111,2.1385290594896658
449,55.82365157800028,56.26803353925515,54.69679965748398,55.92030396411244,0.7293878372877146
450,58.38367705079484,55.82365157800028,56.26803353925515,56.33939971963413,1.3400262076535654
451,60.90125704244829,58.38367705079484,55.82365157800028,57.214683773596505,2.456024501418722
452,57.41162264066446,60.90125704244829,58.38367705079484,57.75764837023261,2.021955559320322
453,60.68951751515758,57.41162264066446,60.90125704244829,58.641945165413084,2.169113722464082
454,58.822525404971486,60.68951751515758,57.41162264066446,59.241719930807335,1.5092546998416172
455,58.40016305959302,58.822525404971486,60.68951751515758,59.245017132566964,1.5069277538942194
456,59.7749401875411,58.40016305959302,58.822525404971486,59.01975376158553,1.2616749675933336
457,57.821801650801426,59.7749401875411,58.40016305959302,59.10178956361292,1.138271616200676
458,58.589432618424844,57.821801650801426,59.7749401875411,58.681772584266376,0.7145291046314529
459,57.00853384429236,58.589432618424844,57.821801650801426,58.318974272130546,1.02029540004747
460,62.94733374232087,57.00853384429236,58.589432618424844,59.228408408676124,2.315371370641807
461,58.611900716668465,62.94733374232087,57.00853384429236,58.995800514501596,2.3051372476918077
462,56.58007015124114,58.611900716668465,62.94733374232087,58.74745421458954,2.5201057197761485
463,57.76589980537218,56.58007015124114,58.611900716668465,58.582747651979005,2.5596175656706297
464,56.39838443048077,57.76589980537218,56.58007015124114,58.460717769216686,2.665774063928079
465,55.40002664506641,56.39838443048077,57.76589980537218,56.9512563497658,1.2521125970666267
466,56.230853566872725,55.40002664506641,56.39838443048077,56.475046919806644,0.8512501355794576
467,55.628106381640286,56.230853566872725,55.40002664506641,56.284654165886465,0.9251403360596478
468,52.12156281580383,55.628106381640286,56.230853566872725,55.1557867679728,1.7456425392884645
469,51.06860364064146,52.12156281580383,55.628106381640286,54.089830610004945,2.3274866171375543
470,50.685627833148956,51.06860364064146,52.12156281580383,53.146950847621454,2.602673984382176
471,45.635032985556215,50.685627833148956,51.06860364064146,51.02778673135815,3.590258302066803
472,46.209250515019356,45.635032985556215,50.685627833148956,49.144015558033956,2.9946702622492145
473,50.98173583801758,46.209250515019356,45.635032985556215,48.91605016247671,2.7442570472603083
474,50.56378292557183,50.98173583801758,46.209250515019356,48.81508601946278,2.6530338745055952
475,45.82887442954533,50.56378292557183,50.98173583801758,47.843735338742064,2.685855413803144
476,46.56985938119387,45.82887442954533,50.56378292557183,48.03070061786959,2.521155043213183
477,45.174839074983964,46.56985938119387,45.82887442954533,47.82381832986252,2.740855444801029
478,49.90012492391574,45.174839074983964,46.56985938119387,47.60749614704215,2.457324964645376
479,45.23406190831946,49.90012492391574,45.174839074983964,46.54155194359167,1.9599845198215853
480,42.0616182038018,45.23406190831946,49.90012492391574,45.78810069844297,2.8323846159888264
481,39.805675273122695,42.0616182038018,45.23406190831946,44.43526387682873,3.811726657744692
482,37.985929715798235,39.805675273122695,42.0616182038018,42.99748200499158,4.712427626644174
483,41.17575428777088,37.985929715798235,39.805675273122695,41.252607877762614,2.705419586477667
484,38.91836501422652,41.17575428777088,37.985929715798235,39.98946849894402,1.6504763443100805
485,37.344408194773685,38.91836501422652,41.17575428777088,39.0460264971384,1.512317279211701
486,38.75164806672979,37.344408194773685,38.91836501422652,38.835221055859826,1.452223462408698
487,37.83704517847677,38.75164806672979,37.344408194773685,38.80544414839552,1.4753336842792848
488,43.429687090099975,37.83704517847677,38.75164806672979,39.256230708861345,2.42155156518869
489,41.9733090858876,43.429687090099975,37.83704517847677,39.86721952319356,2.6859576017953235
490,40.446528189772046,41.9733090858876,43.429687090099975,40.48764352219324,2.2860372259799235
491,43.77010146297853,40.446528189772046,41.9733090858876,41.49133420144299,2.430418678326568
492,41.40451082540077,43.77010146297853,40.446528189772046,42.20482733082778,1.3906911604211558
493,40.05419619600856,41.40451082540077,43.77010146297853,41.5297291520095,1.464772397647907
494,45.4321669916539,40.05419619600856,41.40451082540077,42.22150073316276,2.303353589862919
495,44.14897054503236,45.4321669916539,40.05419619600856,42.96198920421482,2.182014407996098
496,41.75112054381247,44.14897054503236,45.4321669916539,42.55819302038161,2.1818941430784
497,44.26109032649763,41.75112054381247,44.14897054503236,43.12950892060098,2.1782742908862156
498,43.76022369221344,44.26109032649763,41.75112054381247,43.87071441984196,1.3391079450429122
499,43.660401259350216,43.76022369221344,44.26109032649763,43.51636127338122,1.0187132917721455
